0.944256359902	0.947088465923	0.943082097311	0.943980107923	0.945845059174	0.94625959256	0.965600532829	0.959867397669	0.965531499191	0.962492174829	0.963735581578	0.960143649647	0.957933198648	0.961110693898	0.961525130579	0.960074609102	0.970228660075	0.97181735244	0.966982117373	0.977136168346	0.965945928965	0.976859805848	0.973406051712	0.971471956304	0.973129799734	0.99329971007	0.995510057456	0.99419761707	0.992332665819	0.992608917798	1.0	0.994819368797	0.992332665819	0.990122207913	0.988947945322	0.978310430937	
0.558441380882	0.474806881622	0.47369716304	0.496219665034	0.461601914094	0.535100831719	0.829773271049	0.597265580494	0.480986669705	0.495613535377	0.397545858494	0.426277771448	0.504862709354	0.446913523983	0.396985302495	0.3488458471	0.585434658767	0.438236299419	1.0	0.4908738749	0.900761080096	0.589271960807	0.463627663211	0.510324712316	0.537201777373	0.760505867609	0.665147544719	0.483247123163	0.448027799932	0.455410732597	0.453261934602	0.631603053435	0.48191865102	0.379906574	0.431432152216	0.692250199385	
0	1	0	
0.975989271323	0.974933125469	0.975602053558	0.972445218822	0.97319630318	0.966072885075	0.980190577502	0.974780558928	0.97296158037	0.971435987721	0.976282657233	0.980343144043	0.984227571142	0.989590673788	0.992278062904	0.992371966345	0.994226185245	0.996080404145	1.0	0.995634451695	0.97458107646	0.973560099361	0.959465828519	0.95576913789	0.961730759528	0.963385424373	0.975695885413	0.975801536027	0.973524859019	0.984075004601	0.979404323214	0.975695885413	0.97155331392	0.96778621302	0.967856622118	0.966237127202	
0.361991339508	0.281867454332	0.422356686072	0.39924292392	0.315878523702	0.648332425224	0.429153164521	0.270281896131	0.257061741849	0.318029308021	0.297553841301	0.283846175905	0.361761922514	0.488658197356	0.350893292421	0.223652892088	0.396174471624	0.280347566746	0.491038398669	0.353158785237	0.706460956095	0.401909896476	1.0	0.568093831551	0.543230764819	0.464712798601	0.51225947062	0.302629692294	0.402024604973	0.479338131972	0.299790656993	0.446015313584	0.359725846692	0.30320323478	0.280720369361	0.309626910613	
0	1	0	
0.929075870966	0.922013497129	0.930728718374	0.932982677702	0.934936111122	0.929226103867	0.944102166306	0.950413180297	0.951765546878	0.954921053873	0.957024735221	0.963786568124	0.969196049473	0.989932291964	0.98948151813	0.986776784969	1.0	0.990232893002	0.987077370981	0.988730278495	0.98196837046	0.984522825641	0.986476319167	0.986025545333	0.993238091965	0.991435011656	0.988279399477	0.983621277973	0.979113464503	0.977159970977	0.978362104657	0.976108130303	0.977911330823	0.984823411653	0.976258423309	0.964387634964	
0.664954137049	0.502201265239	0.630093602646	0.511131442513	0.407730624565	0.528311477076	0.605046879521	0.64043915828	0.47902346713	0.53463767096	0.753669427045	0.551270321627	0.544021394891	1.0	0.592535247613	0.291458465292	0.409849782219	0.403719082585	0.882695631095	0.332504437719	0.40564274599	0.442802292757	0.320571468787	0.317193328172	0.38804044385	0.39625902206	0.285413783127	0.293210093759	0.317310624721	0.408942688906	0.270399824837	0.343780545976	0.361930232013	0.476169251101	0.558034422627	0.422619466535	
0	1	0	
0.903367222621	0.90117555093	0.898186947563	0.907551303199	0.910340703533	0.899183142044	0.939230921284	0.93006576868	0.937836241041	0.952580234162	0.957561306188	0.967921955926	0.976688602843	0.980274994626	0.986252261133	0.977884099978	0.980673480388	0.978282506043	0.978880294459	0.975493125632	0.960749192284	0.969914344888	0.971906753774	0.978681011729	0.982267383588	0.991432536191	0.999003785595	1.0	0.993425024774	0.986849969852	0.977087108529	0.980274994626	0.983462880723	0.988443952748	0.977087108529	0.977884099978	
