0.946738516685	0.946697351101	0.955128719894	0.955087611891	0.94723204305	0.946162720845	0.945257888234	0.939335362093	0.935469268469	0.938636184662	0.943201459831	0.93526361329	0.943571600492	0.943324841422	0.952085242873	0.962778633556	0.952455387647	0.951632828624	0.962408492895	0.969112470055	0.978901028127	1.0	0.991815394389	0.984042099136	0.979929242329	0.981615525959	0.988319503119	0.979394612073	0.984206646312	0.973019671683	0.983425195293	0.979188956894	0.978859920124	0.980587311757	0.980463930166	
0.422289596565	0.307588465709	0.35618651382	0.350255604488	0.295372562905	0.343815699206	0.334211166929	0.348728616638	0.28676389227	0.390665456879	0.308318764246	0.334631641844	0.271051408591	0.385464846084	0.376214397946	0.469736871224	0.303582888884	0.14586053511	0.394095646978	0.414212052139	0.388297519198	0.885962776905	0.494013765021	0.546329696594	0.341492022042	0.425808307699	0.302542766725	0.442560913537	0.38570827893	0.612189346493	0.599265275411	0.439219244473	1.0	0.495120277956	0.413592404895	
0	1	0	
0.954753537936	0.95070424209	0.957218309106	0.976584541841	0.968485897332	0.971126777661	0.972711284731	0.976232429159	0.964788731774	0.973591548831	0.968485897332	0.965316953615	0.977816936229	0.978169048911	0.973415527701	0.988028168803	0.982394365887	0.988204260356	0.988556390644	0.986267622998	0.978521179199	0.992429577332	0.985563397633	0.963204224704	0.964612710645	0.962323960604	0.962852112022	0.961971830316	0.96725352055	0.980633837687	0.969366231855	0.963556354992	0.977112693259	0.992957799172	1.0	
0.52377605677	0.521435638497	0.474443041861	0.311630445908	0.213810514824	0.330524376514	0.253324690389	0.248643853843	0.343393265327	0.263007062195	0.421711985262	0.341155197707	0.468554467606	0.428794650473	0.25242400464	0.3147623759	0.242373170482	0.146586605711	0.308300637986	0.46683497663	0.496598546621	0.688226263178	0.363160588175	0.313131588823	0.29484493876	0.53417488315	0.301722902665	0.348258333049	0.291562894476	0.672832724916	0.679765275835	0.404981065129	1.0	0.413080413497	0.485606086452	
0	1	0	
0.919136349544	0.941440066373	0.926978257929	0.940116061918	0.946735890687	0.95692022697	0.974742815465	0.976575995996	0.97189121149	0.968734097795	0.964965862818	0.954883390266	0.962114258843	0.953355729639	0.953253855724	0.964252959278	0.962114258843	0.964660342914	0.971789347759	0.971789347759	0.975863102641	0.987065852183	0.980955270782	0.969752511055	0.971687565502	0.961401365487	0.959771830945	0.977187035804	0.982482931409	0.980751614609	0.991445116785	0.980751614609	0.992463540229	1.0	0.997250188466	
0.610962670886	0.609509974318	0.430785061437	0.313090698418	0.487137582471	0.606500817142	0.588221051994	0.448520065371	0.53352875561	0.348967115446	0.407905090491	0.410360839451	0.371959497436	0.292822122493	0.376334881147	0.375816060944	0.221423815577	0.167137928351	0.263266664937	0.441464110612	0.352918795991	0.682213978746	0.417062267071	0.426677734831	0.480168097746	0.44222504691	0.391233667972	0.45803176909	0.361539858362	0.362759085839	0.531678296886	0.344652260759	1.0	0.412315062215	0.243646614266	
0	1	0	
0.932529786911	0.936460128745	0.93953877402	0.943534581592	0.942814026128	0.939997355168	0.94910254948	0.942159034661	0.942552045263	0.942748553839	0.949561137179	0.944975705621	0.963186094244	0.95277081874	0.960107448969	0.969540096435	0.963644681943	0.967050970338	0.966199372037	0.969736598461	0.962596575066	0.969540096435	0.960107448969	0.963906656258	0.967312944653	0.971243286486	0.973404965979	0.986047393265	0.987095493591	0.996331730739	0.991877335468	0.990501788537	1.0	0.993842506384	0.997117758493	
0.644592431691	0.588801874929	0.453069623871	0.38184520407	0.425488738996	0.3670972905	0.345346976106	0.368269120841	0.263661826912	0.416199839945	0.517863267406	0.512404252887	0.583085629359	0.730850577341	0.458042757517	0.495026866354	0.361180976335	0.172001829199	0.386446781754	0.550445867154	0.563907625472	0.81087801532	0.563507488282	0.600148622385	0.399822796387	0.389676460501	0.436263861896	0.496170115468	0.56685149194	0.662484280325	0.456385046302	0.460872299074	1.0	0.650937464273	0.589887961587	
0	1	0	
0.981417579136	0.979019917023	0.980818133636	0.947100227165	0.91218336975	0.913532088407	0.967331036985	0.948748661078	0.944103059609	0.953394217591	0.959538380359	0.942454610709	0.961036926673	0.960587368773	0.95803981906	0.966581703885	0.976172577124	0.989509906061	0.985164019849	0.988610790262	0.929267124415	0.93511163187	0.928517851258	0.878165673093	0.892402162787	0.910385093194	0.922673418732	0.935561174784	0.946650609322	0.965083157572	0.968080250199	0.97452414321	1.0	0.989210235762	0.972576038997	
0.364256090003	0.272208185685	0.324662461002	1.0	0.685788138331	0.402440768461	0.667646575879	0.28717696101	0.257366533717	0.160853421472	0.241682689506	0.215638291674	0.243070452824	0.223175647402	0.166552785326	0.198598464985	0.303448750748	0.0871165774155	0.218048338657	0.210632809479	0.490569035928	0.473926469731	0.288326368033	0.661655887665	0.406890085967	0.439772661063	0.381486601728	0.318290402716	0.215723040579	0.342179000281	0.293262991742	0.250915023332	0.515750054292	0.330351231243	0.325308671402	
0	1	0	
